학년도,학기,소속,학과,과목번호,분반,과목명,강의계획서,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,Honors과목,공학인증,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2024 학년도,1학기,대학,아트&테크놀로지학과,AATG104,01,Media Aesthetics,조회,3.0,화 13:30~16:15 [X353],3.0,주진호,15,O,,,,,,,,,"3,4학년",3-4학년,,"AAT3001(구,ANT2001)의 대체과목, 전공필수대체과목(2015-","""학석사연계과목, 수강신청기간 중에는 아텍전공생(1전공 및 다전공자)으로 신청제한


"""
2024 학년도,1학기,대학,아트&테크놀로지학과,AATG800,01,Creative Entrepreneurship,조회,3.0,목 13:30~16:15 [X427],3.0,이용덕,7,,,,,,,,,,"3,4학년",3-4학년,,"AAT3011의 대체과목, 전공필수대체과목(2015-2018학번)","학석사연계과목, 수강신청기간 중에는 아텍전공생(1전공 및 다전공자)으로 신청제한"
2024 학년도,1학기,대학,인공지능학과,AIE2050,01,컴퓨터프로그래밍I,조회,3.0,"화,목 15:00~16:15 [D105]",3.0,이주호,14,O,,,,"[2,4,6,8,0]",,,,,1학년,1학년,,,"합반 : CSE2003-01, 인공지능학 1전공자만 수강가능(학번 끝자리가 짝수)"
2024 학년도,1학기,대학,인공지능학과,AIE2050,02,컴퓨터프로그래밍I,조회,3.0,"화,목 09:00~10:15 [D105]",3.0,장부루,17,O,,,,"[1,3,5,7,9]",,,,,1학년,1학년,,,"합반 : CSE2003-02, 인공지능학 1전공자만 수강가능(학번 끝자리가 홀수)"
2024 학년도,1학기,대학,인공지능학과,AIE3050,01,자료구조,조회,3.0,"월,수 12:00~13:15 [AS414]",3.0,양지훈,7,,,,,"[1,4,7]",,,,,2학년,2학년,,선수과목:AIE2051,"합반 : CSE3080-01,인공지능학 1전공자만 수강가능(학번 끝자리가 1, 4, 7)"
2024 학년도,1학기,대학,인공지능학과,AIE3050,02,자료구조,조회,3.0,"월,수 10:30~11:45 [AS301]",3.0,장형수,4,,,,,"[2,5,9]",,,,,2학년,2학년,,선수과목:AIE2051,"합반: CSE3080-02, 인공지능학 1전공자만 수강가능(학번 끝자리가 2, 5, 9)"
2024 학년도,1학기,대학,인공지능학과,AIE3050,03,자료구조,조회,3.0,"화,목 12:00~13:15 [K301]",3.0,소정민,9,,,,,"[3,6,8,0]",,,,,2학년,2학년,,선수과목:AIE2051,"합반: CSE3080-03, 인공지능학 1전공자만 수강가능(학번 끝자리가 0, 3, 6, 8)"
2024 학년도,1학기,대학,인공지능학과,AIE3054,01,컴퓨터시스템개론,조회,3.0,"화,목 09:00~10:15 [R404]",3.0,문의현,9,O,,,,"[2,4,6,8,0]",,,,,2학년,2학년,,,"합반 : CSE3030-01, 인공지능학 1전공자만 수강가능(학번 끝자리가 짝수)"
2024 학년도,1학기,대학,인공지능학과,AIE3054,02,컴퓨터시스템개론,조회,3.0,"수,금 09:00~10:15 [K501]",3.0,최재승,9,O,,,,"[1,3,5,7,9]",,,,,2학년,2학년,,,"합반 : CSE3030-01, 인공지능학 1전공자만 수강가능(학번 끝자리가 홀수)"
2024 학년도,1학기,대학,인공지능학과,AIE3091,01,컴퓨터공학설계및실험 I,조회,3.0,월 15:00~20:50 [R914],6.0,김승욱,3,,,,,,,,,,2학년,2학년,,선수과목:AIE2051,"합반 : CSE3013-01, 인공지능학 1전공자만 수강가능"
2024 학년도,1학기,대학,인공지능학과,AIE3091,02,컴퓨터공학설계및실험 I,조회,3.0,화 15:00~20:50 [R914],6.0,최준석,2,,,,,,,,,,2학년,2학년,,선수과목:AIE2051,"합반 : CSE3013-02, 인공지능학 1전공자만 수강가능"
2024 학년도,1학기,대학,인공지능학과,AIE3091,03,컴퓨터공학설계및실험 I,조회,3.0,수 15:00~20:50 [R914],6.0,이주호,2,,,,,,,,,,2학년,2학년,,선수과목:AIE2051,"합반 : CSE3013-03, 인공지능학 1전공자만 수강가능"
2024 학년도,1학기,대학,인공지능학과,AIEG102,01,패턴인식,조회,3.0,"화,목 13:30~14:45 [AS414]",3.0,박운상,1,O,,,,,,,,,4학년,4학년,,,"합반 : CSEG416-01, 학석사 연계과목"
2024 학년도,1학기,대학,인공지능학과,AIEG106,01,기초자연어처리,조회,3.0,"월,수 16:30~17:45 [AS414]",3.0,장부루,9,,,,,,,,,,4학년,3-4학년,,,"합반 : CSEG321, 학석사 연계과목"
2024 학년도,1학기,대학,인공지능학과,AIEG107,01,음성인식,조회,3.0,"수,금 15:00~16:15 [R903]",3.0,김지환,2,,,,,,,,,,"3,4학년",3-4학년,,,"합반 : CSEG311-01, 학석사 연계과목"
2024 학년도,1학기,대학,미국문화전공,AMC2020,01,문화와글쓰기,조회,3.0,"화,목 16:30~17:45 [J202]",3.0,이은경,20,O,,,,,,,,,전학년,1-4학년,,,교환학생 수강불가. 전학년 수강가능.
2024 학년도,1학기,대학,미국문화전공,AMC2031,01,미국학입문,조회,3.0,"화,목 12:00~13:15 [J215]",3.0,노재호,32,O,,,,,,,,,1학년,1-4학년,,구 문화연구입문,신입생 전용반. 1학년 수강 가능.
2024 학년도,1학기,대학,미국문화전공,AMC2031,02,미국학입문,조회,3.0,"수,금 15:00~16:15 [J307]",3.0,"Hantke, Steffen Horst",13,O,,,,,,,,,전학년,1-4학년,,구 문화연구입문,전학년 수강가능.
2024 학년도,1학기,대학,미국문화전공,AMC2033,01,미국문화사,조회,3.0,"수,금 09:00~10:15 [J219]",3.0,안학영,36,O,,,,,,,,,전학년,1-4학년,,구 미국역사와문화,전학년 수강가능.
2024 학년도,1학기,대학,미국문화전공,AMC3014,01,번역연습,조회,3.0,"월,수 16:30~17:45 [J217]",3.0,김혜진,15,O,,,,,,,,,"2,3,4학년",2-4학년,,구)AMC2014,"234학년 수강 가능, 교환학생 수강불가. 능숙한 한국어와 영어 요구됨"
2024 학년도,1학기,대학,미국문화전공,AMC3060,01,각색연구,조회,3.0,"수,금 13:30~14:45 [J202]",3.0,안학영,24,O,,,,,,,,,"2,3,4학년",2-4학년,,,
2024 학년도,1학기,대학,미국문화전공,AMC3073,01,미국고딕문화,조회,3.0,"수,금 09:00~10:15 [J217]",3.0,"Hantke, Steffen Horst",8,O,,,,,,,,,"2,3,4학년",2-4학년,,,234학년 수강 가능.
2024 학년도,1학기,대학,미국문화전공,AMC3090,01,젠더와미국문화,조회,3.0,"화,목 09:00~10:15 [J609]",3.0,"Mckee,Kimberly",3,O,,,,,,,,,"2,3,4학년",2-4학년,,구 성의문화,234학년 수강 가능.
2024 학년도,1학기,대학,미국문화전공,AMC3097,01,미국텔레비젼,조회,3.0,"화,목 15:00~16:15 [J215]",3.0,노재호,43,O,,,,,,,,,"2,3,4학년",2-4학년,,구 전자매체,234학년 수강 가능.
2024 학년도,1학기,대학,미국문화전공,AMC3098,01,미국문화특강I,조회,3.0,"화,목 10:30~11:45 [J609]",3.0,"Mckee,Kimberly",10,O,,,,,,,,,"2,3,4학년",2-4학년,,,부제: CHILD SEPARATION AND REMOVAL. 234학년 수강 가능.
2024 학년도,1학기,대학,미국문화전공,AMC4105,01,포스트모더니즘과탈식민주의,조회,3.0,"화,목 13:30~14:45 [J602]",3.0,박상기,25,O,,,,,,O,,,"2,3,4학년",2-4학년,,,234학년 수강 가능.
2024 학년도,1학기,대학,미국문화전공,AMC4155,01,미국아시아계문화,조회,3.0,"월,수 10:30~11:45 [J602]",3.0,부경숙,16,O,,,,,,O,,,"2,3,4학년",2-4학년,,,234학년 수강 가능.
2024 학년도,1학기,대학,미국문화전공,AMC4302,01,미국문화학 이론과 실습2 (캡스톤디자인),조회,3.0,"월,수 12:00~13:15 [J609]",3.0,부경숙,7,O,,,,,,O,,,"3,4학년",3-4학년,,,34학년 수강 가능. 능숙한 한국어와 영어 요구됨. 타전공/타학과 수강 가능.
2024 학년도,1학기,대학,빅데이터사이언스연계전공,BDS3010,01,빅데이터컴퓨팅,조회,3.0,월 13:30~16:15 [AS109],3.0,문현아,28,,,,,,,,,,"3,4학년",3-4학년,,,
2024 학년도,1학기,대학,생명과학과,BIO1101,01,일반생물학I,조회,3.0,"월,수 10:30~11:45 [K404]",3.0,"Lee, Hosuk Sean",35,O,,,,,,,,,전학년,1학년,,,*생명과학 제1전공 수강불가
2024 학년도,1학기,대학,생명과학과,BIO1101,02,일반생물학I,조회,3.0,"월,수 12:00~13:15 [K306]",3.0,허진영,37,,,,,,,,,,전학년,1학년,,,*생명과학 제1전공 수강불가
2024 학년도,1학기,대학,생명과학과,BIO1101,03,일반생물학I,조회,3.0,"화,목 10:30~11:45 [K307]",3.0,주봉건,60,,,,,,,,,,전학년,1학년,,,*(생명전용반)생명과학 제1전공만 수강가능
2024 학년도,1학기,대학,생명과학과,BIO1101,04,일반생물학I,조회,3.0,"화,목 12:00~13:15 [K309]",3.0,이규호,35,,,,,,,,,,전학년,1학년,,,*(생명전용반)생명과학 제1전공만 수강가능
2024 학년도,1학기,대학,생명과학과,BIO1101,05,일반생물학I,조회,3.0,"화,목 13:30~14:45 [K305]",3.0,김건수,64,,,,,,,,,,전학년,1학년,,,*생명과학 제1전공 수강불가
2024 학년도,1학기,대학,생명과학과,BIO1105,01,일반생물학실험I,조회,1.0,월 13:30~16:15 [K213],3.0,"Lee, Hosuk Sean",16,O,,,,,,,,,전학년,1학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO1105,02,일반생물학실험I,조회,1.0,월 16:30~19:15 [K213],3.0,"Lee, Hosuk Sean",12,O,,,,,,,,,전학년,1학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO1105,03,일반생물학실험I,조회,1.0,화 13:30~16:15 [K213],3.0,신형두,15,,,,,,,,,,전학년,1학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO1105,04,일반생물학실험I,조회,1.0,화 16:30~19:15 [K213],3.0,김정호,15,,,,,,,,,,전학년,1학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO1105,05,일반생물학실험I,조회,1.0,수 13:30~16:15 [K213],3.0,김성룡,15,,,,,,,,,,전학년,1학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO1105,07,일반생물학실험I,조회,1.0,목 13:30~16:15 [K213],3.0,서미정,16,,,,,,,,,,전학년,1학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO1105,08,일반생물학실험I,조회,1.0,목 16:30~19:15 [K213],3.0,정광환,15,,,,,,,,,,전학년,1학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO1105,09,일반생물학실험I,조회,1.0,금 13:30~16:15 [K213],3.0,주봉건,14,,,,,,,,,,전학년,1학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO1105,10,일반생물학실험I,조회,1.0,금 16:30~19:15 [K213],3.0,김종찬,5,,,,,,,,,,전학년,1학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO2121,01,현대생물학실험I,조회,3.0,월 13:30~18:20 [R204],5.0,신형두,17,,,,,,,,,,전학년,2학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO2121,02,현대생물학실험I,조회,3.0,화 13:30~18:20 [R204],5.0,이규호,16,,,,,,,,,,전학년,2학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO2121,03,현대생물학실험I,조회,3.0,수 13:30~18:20 [R204],5.0,이갑열,18,,,,,,,,,,전학년,2학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO2121,04,현대생물학실험I,조회,3.0,목 13:30~18:20 [R204],5.0,허진영,16,,,,,,,,,,전학년,2학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO2131,01,생화학I,조회,3.0,"수,금 09:00~10:15 [K401]",3.0,정광환,76,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,생명과학과,BIO2141,01,세포학,조회,3.0,"화,목 09:00~10:15 [K401]",3.0,김종찬,72,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,생명과학과,BIO2311,01,생명유기화학,조회,3.0,"월,수 12:00~13:15 [K307]",3.0,서미정,35,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,생명과학과,BIO2350,01,숙주미생물상호작용,조회,3.0,"화,목 10:30~11:45 [K212]",3.0,이갑열,51,O,,,,,,,,,전학년,2-3학년,,,
2024 학년도,1학기,대학,생명과학과,BIO2601,01,유전자클로닝개론,조회,3.0,"수,금 09:00~10:15 [K404]",3.0,김정호,39,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,생명과학과,BIO3100,02,전공진로설계Ⅰ,조회,,,,김정호,1,,,,,,,,,,,2-4학년,,,
2024 학년도,1학기,대학,생명과학과,BIO3100,04,전공진로설계Ⅰ,조회,,,,서미정,1,,,,,,,,,,,2-4학년,,,
2024 학년도,1학기,대학,생명과학과,BIO3100,05,전공진로설계Ⅰ,,,,,신형두,2,,,,,,,,,,,2-4학년,,,
2024 학년도,1학기,대학,생명과학과,BIO3100,06,전공진로설계Ⅰ,조회,,,,주봉건,1,,,,,,,,,,,2-4학년,,,
2024 학년도,1학기,대학,생명과학과,BIO3123,01,현대생물학실험III,조회,3.0,월 13:30~18:20 [R210],5.0,김건수,11,,,,,,,,,,전학년,3학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO3123,02,현대생물학실험III,조회,3.0,화 13:30~18:20 [R210],5.0,김성룡,11,,,,,,,,,,전학년,3학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO3123,03,현대생물학실험III,조회,3.0,수 13:30~18:20 [R210],5.0,정광환,15,,,,,,,,,,전학년,3학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO3123,04,현대생물학실험III,조회,3.0,목 13:30~18:20 [R210],5.0,주봉건,12,,,,,,,,,,전학년,3학년,,,*분반조정 모임 폐지(인터넷으로만 수강신청 및 변경가능)
2024 학년도,1학기,대학,생명과학과,BIO3212,01,생명공학개론,조회,3.0,"화,목 10:30~11:45 [K306]",3.0,"Lee, Hosuk Sean",33,O,,,,,,,,,전학년,3-4학년,,,
2024 학년도,1학기,대학,생명과학과,BIO3712,01,미생물생리학,조회,3.0,"월,수 10:30~11:45 [K306]",3.0,이규호,32,,,,,,,,,,전학년,3-4학년,,구BIO5712,
2024 학년도,1학기,대학,생명과학과,BIO4251,01,생물통계학,조회,3.0,"화,목 12:00~13:15 [AS109]",3.0,신형두,25,,,,,,,,,,전학년,3-4학년,,,
2024 학년도,1학기,대학,생명과학과,BIO4252,01,암생물학,조회,3.0,"화,목 09:00~10:15 [K306]",3.0,김정호,34,,,,,,,,,,전학년,4학년,,,
2024 학년도,1학기,대학,생명과학과,BIO4911,01,식물유전공학,조회,3.0,"화,목 12:00~13:15 [K208]",3.0,김성룡,13,,,,,,,,,,전학년,4학년,,,
2024 학년도,1학기,대학,생명과학과,BIO4921,01,특수연구,조회,3.0,,,주봉건,1,,,,,,,,,,전학년,4학년,,전공학점으로 인정되지 않음.(총학점에는 포함됨),"""*전공학점에 불포함, 졸업학점에 포함
*응용바이오기술실험과 동시수강 불가
*7학기 이상 수강가능"""
2024 학년도,1학기,대학,생명과학과,BIO4931,01,응용바이오기술실험,조회,3.0,,,주봉건,5,,,,,,,,,,전학년,4학년,,*특수연구와 동시수강 불가 *7학기 이상 수강가능,"""*전공과목으로 전공학점에 포함
*특수연구와 동일학기 수강불가
*7학기 이상 수강가능"""
2024 학년도,1학기,대학,바이오융합기술 연계전공,BNTG009,01,유전체분석기술,조회,3.0,수 13:30~16:15 [AS311],3.0,조규봉,4,,,,,,,,,,"3,4학년",3-4학년,,구)생분석화학/구)생물물리화학,학석사연계과목
2024 학년도,1학기,대학,바이오융합기술 연계전공,BNTG031,01,지식재산권과특허,조회,3.0,화 16:30~19:15 [K204],3.0,김현진,17,,,,,,,,,,"3,4학년",3-4학년,,"대학원초급과목,구BNT5031",학석사연계과목
2024 학년도,1학기,대학,화공생명공학과,CBE2004,01,물리화학,조회,3.0,"수,금 15:00~16:15 [AS414]",3.0,강문성,66,O,,,,"[1,3,5,7,9]",,,,,전학년,2학년,,,"홀수 학번만 수강,화학과 수강불가(화공생명공학 다전공자의 경우, 물리화학I (CHM2201) 수강을 본 과목의 수강으로 인정함)"
2024 학년도,1학기,대학,화공생명공학과,CBE2004,02,물리화학,조회,3.0,"수,금 13:30~14:45 [R404]",3.0,백서인,82,O,,,,"[2,4,6,8,0]",,,,,전학년,2학년,,,"짝수 학번만 수강, 화학과 수강불가(화공생명공학 다전공자의 경우, 물리화학I (CHM2201) 수강을 본 과목의 수강으로 인정함)"
2024 학년도,1학기,대학,화공생명공학과,CBE2005,01,응용유기화학,조회,3.0,"화,목 10:30~11:45 [R404]",3.0,오세용,66,,,,,"[1,3,5,7,9]",,,,,전학년,2학년,,,"홀수 학번만 수강, 화학전공 학생 수강불가"
2024 학년도,1학기,대학,화공생명공학과,CBE2005,02,응용유기화학,조회,3.0,"월,수 10:30~11:45 [AS414]",3.0,강태욱,69,O,,,,"[2,4,6,8,0]",,,,,전학년,2학년,,,"짝수 학번만 수강, 화학전공 학생 수강불가"
2024 학년도,1학기,대학,화공생명공학과,CBE2007,01,응용생화학,조회,3.0,"화,목 13:30~14:45 [K301]",3.0,나정걸,132,O,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE2010,01,화공생명공학실험Ⅰ,조회,3.0,화 16:30~22:15 [R405],6.0,오세용,16,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE2010,02,화공생명공학실험Ⅰ,조회,3.0,화 16:30~22:15 [R405],6.0,하경수,12,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE2010,03,화공생명공학실험Ⅰ,조회,3.0,금 16:30~22:15 [R405],6.0,나정걸,25,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE2010,04,화공생명공학실험Ⅰ,조회,3.0,금 16:30~22:15 [R405],6.0,류재건,22,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE2011,01,화공수학I,조회,3.0,"화,목 12:00~13:15 [K304]",3.0,최진훈,74,O,,,,"[1,3,5,7,9]",,,,,전학년,1-4학년,,화공생명공학전공 학생만 수강 가능,"홀수 학번만 수강,화공생명공학전공 학생만 수강 가능"
2024 학년도,1학기,대학,화공생명공학과,CBE2011,02,화공수학I,조회,3.0,"수,금 15:00~16:15 [K402]",3.0,이종석,55,O,,,,"[2,4,6,8,0]",,,,,전학년,1-4학년,,화공생명공학전공 학생만 수강 가능,"짝수 학번만 수강,화공생명공학전공 학생만 수강 가능"
2024 학년도,1학기,대학,화공생명공학과,CBE2014,01,화공기초화학Ⅰ,조회,3.0,"화,목 09:00~10:15 [K405]",3.0,박제영,58,O,,,,"[1,3,5,7,9]",,,,,전학년,1학년,,구)공업화학Ⅰ,"홀수학번만 수강, 화공생명공학과만 가능"
2024 학년도,1학기,대학,화공생명공학과,CBE2014,02,화공기초화학Ⅰ,조회,3.0,"수,금 09:00~10:15 [K502]",3.0,김충익,57,O,,,,"[2,4,6,8,0]",,,,,전학년,1학년,,구)공업화학Ⅰ,"짝수학번만 수강, 화공생명공학과만 가능"
2024 학년도,1학기,대학,화공생명공학과,CBE3002,01,공정열역학,조회,3.0,"화,목 13:30~14:45 [K303]",3.0,임종성,77,,,,,,,,,,전학년,3학년,,선수과목 : CBE3001 화공열역학,
2024 학년도,1학기,대학,화공생명공학과,CBE3003,01,반응공학,조회,3.0,"월,수 16:30~17:45 [AS303]",3.0,하경수,48,O,,,,"[1,3,5,7,9]",,,,,전학년,3학년,,선수과목 : CBE2002 창의설계,홀수 학번만 수강
2024 학년도,1학기,대학,화공생명공학과,CBE3003,02,반응공학,조회,3.0,"수,금 15:00~16:15 [K305]",3.0,김충익,42,O,,,,"[2,4,6,8,0]",,,,,전학년,3학년,,선수과목 : CBE2002 창의설계,짝수 학번만 수강
2024 학년도,1학기,대학,화공생명공학과,CBE3006,01,공정제어,조회,3.0,"화,목 12:00~13:15 [K303]",3.0,조현석,66,O,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE3007,01,고분자공학,조회,3.0,"화,목 16:30~17:45 [RA310]",3.0,박제영,41,O,,,,"[1,3,5,7,9]",,,,,전학년,3학년,,"선수과목 : CBE2002 창의설계, CBE2005 응용유기화학",홀수 학번만 수강
2024 학년도,1학기,대학,화공생명공학과,CBE3007,02,고분자공학,조회,3.0,"월,수 16:30~17:45 [AS301]",3.0,김형준,71,O,,,,"[2,4,6,8,0]",,,,,전학년,3학년,,"선수과목 : CBE2002 창의설계, CBE2005 응용유기화학",짝수 학번만 수강
2024 학년도,1학기,대학,화공생명공학과,CBE3019,01,화공생명공학 세미나,조회,2.0,목 16:30~18:15 [R404],2.0,김형준,130,,,,,,,,,,전학년,3학년,,(구)화공산업과기술경영-기업가정신,"성적평가:S/U, 화공산업과기술경영(CBEG005) 대체과목"
2024 학년도,1학기,대학,화공생명공학과,CBE3302,01,연구프로젝트Ⅱ,조회,3.0,월 18:00~20:45,3.0,강태욱,2,,,,,,,,,,전학년,3-4학년,,,담당교수와 상의하여 선 승인후에 수강신청해야 함
2024 학년도,1학기,대학,화공생명공학과,CBE3302,02,연구프로젝트Ⅱ,조회,3.0,월 18:00~20:45,3.0,김충익,15,,,,,,,,,,전학년,3-4학년,,,담당교수와 상의하여 선 승인후에 수강신청해야 함
